from_stop_id,from_trip_id,to_stop_id,to_trip_id,transfer_type
NSR:Quay:74982,ATB:ServiceJourney:1_211220096139963_153,NSR:Quay:74982,ATB:ServiceJourney:44_211220096153826_32,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139816_6138,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286899_6048,1
NSR:Quay:74982,ATB:ServiceJourney:1_211220096139967_161,NSR:Quay:74982,ATB:ServiceJourney:44_211220096153820_34,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139819_6144,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286833_6050,1
NSR:Quay:74982,ATB:ServiceJourney:1_211220096139971_169,NSR:Quay:74982,ATB:ServiceJourney:44_211028073291055_36,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139825_6156,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149653_6052,1
NSR:Quay:74982,ATB:ServiceJourney:1_211220096139975_177,NSR:Quay:74982,ATB:ServiceJourney:44_211220096153827_38,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139828_6162,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149654_6054,1
NSR:Quay:74982,ATB:ServiceJourney:1_211220096139979_185,NSR:Quay:74982,ATB:ServiceJourney:44_211220096153821_40,1
NSR:Quay:74982,ATB:ServiceJourney:1_211220096140004_233,NSR:Quay:74982,ATB:ServiceJourney:44_211028073291013_50,1
NSR:Quay:74982,ATB:ServiceJourney:1_211220096140010_245,NSR:Quay:74982,ATB:ServiceJourney:44_211220096153834_54,1
NSR:Quay:74982,ATB:ServiceJourney:1_211220096140057_6089,NSR:Quay:74982,ATB:ServiceJourney:44_211028073291049_6016,1
NSR:Quay:74192,ATB:ServiceJourney:83_211220096148514_1,NSR:Quay:74192,ATB:ServiceJourney:72_211220096149813_5,1
NSR:Quay:73482,ATB:ServiceJourney:80_211028073296537_8,NSR:Quay:73482,ATB:ServiceJourney:10_211028073291121_30,1
NSR:Quay:73482,ATB:ServiceJourney:80_211028073296536_4,NSR:Quay:73482,ATB:ServiceJourney:10_211028073291117_18,1
NSR:Quay:73482,ATB:ServiceJourney:80_211028073296534_14,NSR:Quay:73482,ATB:ServiceJourney:10_211028073291136_100,1
NSR:Quay:73482,ATB:ServiceJourney:80_211220096159344_2,NSR:Quay:73482,ATB:ServiceJourney:10_211220096153891_8,1
NSR:Quay:73482,ATB:ServiceJourney:80_211028073296543_22,NSR:Quay:73482,ATB:ServiceJourney:10_211220096154168_128,1
NSR:Quay:73482,ATB:ServiceJourney:80_211028073296541_18,NSR:Quay:73482,ATB:ServiceJourney:10_211220096154049_114,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139768_6042,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286883_6016,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139771_6048,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149703_6018,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139774_6054,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286885_6020,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139777_6060,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149705_6022,1
NSR:Quay:74982,ATB:ServiceJourney:1_211220096139918_65,NSR:Quay:74982,ATB:ServiceJourney:44_211220096153855_8,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139780_6066,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286887_6024,1
NSR:Quay:74982,ATB:ServiceJourney:1_211220096139924_77,NSR:Quay:74982,ATB:ServiceJourney:44_211028073291037_10,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139783_6072,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149707_6026,1
NSR:Quay:74982,ATB:ServiceJourney:1_211220096139930_89,NSR:Quay:74982,ATB:ServiceJourney:44_211220096153857_12,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139786_6078,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286889_6028,1
NSR:Quay:74982,ATB:ServiceJourney:1_211220096139936_101,NSR:Quay:74982,ATB:ServiceJourney:44_211220096153858_14,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139789_6084,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149709_6030,1
NSR:Quay:74982,ATB:ServiceJourney:1_211220096139938_105,NSR:Quay:74982,ATB:ServiceJourney:44_211220096153882_16,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139792_6090,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286891_6032,1
NSR:Quay:74982,ATB:ServiceJourney:1_211220096139941_111,NSR:Quay:74982,ATB:ServiceJourney:44_211220096153859_18,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139795_6096,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149711_6034,1
NSR:Quay:74982,ATB:ServiceJourney:1_211220096139943_115,NSR:Quay:74982,ATB:ServiceJourney:44_211220096153879_20,1
NSR:Quay:74982,ATB:ServiceJourney:1_211220096139945_119,NSR:Quay:74982,ATB:ServiceJourney:44_211028073291009_22,1
NSR:Quay:74982,ATB:ServiceJourney:1_211220096139947_123,NSR:Quay:74982,ATB:ServiceJourney:44_211028073291053_24,1
NSR:Quay:74982,ATB:ServiceJourney:1_211220096139951_129,NSR:Quay:74982,ATB:ServiceJourney:44_211220096153825_26,1
NSR:Quay:73482,ATB:ServiceJourney:80_211220096159351_20,NSR:Quay:73482,ATB:ServiceJourney:10_211028073291348_122,1
NSR:Quay:73482,ATB:ServiceJourney:80_211220096159348_12,NSR:Quay:73482,ATB:ServiceJourney:10_211220096154038_84,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891754_37,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896412_55,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891752_33,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896399_27,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891750_29,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898202_25,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891748_25,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898201_21,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891758_45,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896408_43,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891757_43,NSR:Quay:74649,ATB:ServiceJourney:311_220103105899313_35,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891756_41,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896402_33,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891745_19,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898199_17,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139740_234,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286828_68,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891742_13,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898200_13,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139743_240,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149648_70,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891741_11,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896394_11,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139746_246,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286830_72,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139748_6002,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149650_6002,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139751_6008,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286832_6004,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139753_6012,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286878_6006,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139756_6018,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149698_6008,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139759_6024,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149699_6010,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139762_6030,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286881_6012,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139765_6036,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149701_6014,1
NSR:Quay:71860,ATB:ServiceJourney:214_211028073289738_12,NSR:Quay:71860,ATB:ServiceJourney:83_211220096152555_6,1
NSR:Quay:71860,ATB:ServiceJourney:214_211028073286001_8,NSR:Quay:71860,ATB:ServiceJourney:83_211220096148509_2,1
NSR:Quay:74192,ATB:ServiceJourney:83_211220096148518_9,NSR:Quay:74192,ATB:ServiceJourney:73_211220096151250_13,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891740_9,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896393_9,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891738_5,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898198_3,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891737_3,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896388_1,1
NSR:Quay:71860,ATB:ServiceJourney:214_211220096148821_10,NSR:Quay:71860,ATB:ServiceJourney:83_211028073285691_4,1
NSR:Quay:74192,ATB:ServiceJourney:83_211220096148521_15,NSR:Quay:74192,ATB:ServiceJourney:72_211220096149721_63,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139658_74,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286863_22,1
NSR:Quay:75287,ATB:ServiceJourney:83_211220096148516_5,NSR:Quay:75287,ATB:ServiceJourney:72_211028073286998_13,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139664_86,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286864_24,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139671_100,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286865_26,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139676_110,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286866_28,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139721_196,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149693_56,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139724_202,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149694_58,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139727_208,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149695_60,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139730_214,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286877_62,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139733_220,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286826_64,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139737_228,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149646_66,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105893418_23,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896390_7,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105893416_53,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896415_63,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105893348_77,NSR:Quay:74649,ATB:ServiceJourney:311_220125140238584_29,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105893343_75,NSR:Quay:74649,ATB:ServiceJourney:311_220125140238579_15,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105893776_85,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896396_19,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891778_6013,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898185_6013,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891786_7009,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898190_7007,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891785_7007,NSR:Quay:74649,ATB:ServiceJourney:311_220125140240372_7005,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891784_7005,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898188_7003,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277050_7070,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286849_7022,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891779_6015,NSR:Quay:74649,ATB:ServiceJourney:311_220125140240369_6017,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277053_7076,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286850_7024,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277056_7082,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286851_7026,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277059_7088,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286852_7028,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277062_7094,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286853_7030,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139621_4,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286824_2,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139623_8,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149644_4,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139643_48,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149678_16,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139648_56,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286861_18,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139652_62,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286862_20,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891774_6005,NSR:Quay:74649,ATB:ServiceJourney:311_220125140240365_6003,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891772_6001,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898181_6001,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891769_67,NSR:Quay:74649,ATB:ServiceJourney:311_220125140238605_75,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891768_65,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896420_73,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891776_6009,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898184_6009,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891775_6007,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898183_6005,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891765_59,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896418_69,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891764_57,NSR:Quay:74649,ATB:ServiceJourney:311_220125140238600_65,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891758_45,NSR:Quay:74649,ATB:ServiceJourney:311_220103105903377_87,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105891758_45,NSR:Quay:74649,ATB:ServiceJourney:311_220103105899314_45,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277020_7010,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286839_7002,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277023_7016,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286840_7004,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277026_7022,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286841_7006,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277029_7028,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286842_7008,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277032_7034,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286843_7010,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277035_7040,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286844_7012,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277038_7046,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286845_7014,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277041_7052,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286846_7016,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277044_7058,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286847_7018,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277047_7064,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286848_7020,1
NSR:Quay:74649,ATB:ServiceJourney:310_220125140233968_9007,NSR:Quay:74649,ATB:ServiceJourney:311_220125140240372_7005,1
NSR:Quay:74649,ATB:ServiceJourney:310_220125140233967_9005,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898188_7003,1
NSR:Quay:74649,ATB:ServiceJourney:310_220125140233962_8015,NSR:Quay:74649,ATB:ServiceJourney:311_220125140240369_6017,1
NSR:Quay:74649,ATB:ServiceJourney:310_220125140233955_8001,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898181_6001,1
NSR:Quay:74649,ATB:ServiceJourney:310_220125140233951_1065,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896420_73,1
NSR:Quay:74649,ATB:ServiceJourney:310_220125140233948_1057,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896418_69,1
NSR:Quay:74649,ATB:ServiceJourney:310_220125140233961_8013,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898185_6013,1
NSR:Quay:72946,ATB:ServiceJourney:2_211220096140259_212,NSR:Quay:72946,ATB:ServiceJourney:46_211028073288948_94,1
NSR:Quay:74649,ATB:ServiceJourney:310_220125140233959_8009,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898184_6009,1
NSR:Quay:72946,ATB:ServiceJourney:2_211220096140350_6176,NSR:Quay:72946,ATB:ServiceJourney:46_211028073288980_6064,1
NSR:Quay:74649,ATB:ServiceJourney:310_220125140233958_8007,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898183_6005,1
NSR:Quay:74649,ATB:ServiceJourney:310_220125140233957_8005,NSR:Quay:74649,ATB:ServiceJourney:311_220125140240365_6003,1
NSR:Quay:72946,ATB:ServiceJourney:2_211028073277577_7092,NSR:Quay:72946,ATB:ServiceJourney:46_211028073288994_7028,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276985_6114,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286895_6040,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276988_6120,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149715_6042,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276991_6126,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286897_6044,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276994_6132,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286898_6046,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276997_6138,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286899_6048,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277000_6144,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286833_6050,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277009_6162,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149654_6054,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277012_6168,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149655_6056,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277015_6174,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149656_6058,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073277018_6180,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286838_6060,1
NSR:Quay:71209,ATB:ServiceJourney:2_220111130701483_7046,NSR:Quay:71209,ATB:ServiceJourney:40_210927153338399_7037,1
NSR:Quay:74649,ATB:ServiceJourney:310_220125140233941_1045,NSR:Quay:74649,ATB:ServiceJourney:311_220103105899314_45,1
NSR:Quay:71209,ATB:ServiceJourney:2_220111130701485_7048,NSR:Quay:71209,ATB:ServiceJourney:40_211220096146320_7039,1
NSR:Quay:74649,ATB:ServiceJourney:310_220125140233939_1041,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896402_33,1
NSR:Quay:71209,ATB:ServiceJourney:2_220111130701479_7042,NSR:Quay:71209,ATB:ServiceJourney:40_211220096146315_7033,1
NSR:Quay:74649,ATB:ServiceJourney:310_220125140233925_1013,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898200_13,1
NSR:Quay:71209,ATB:ServiceJourney:2_220111130701481_7044,NSR:Quay:71209,ATB:ServiceJourney:40_211220096146317_7035,1
NSR:Quay:74649,ATB:ServiceJourney:310_220125140233924_1011,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896394_11,1
NSR:Quay:72946,ATB:ServiceJourney:2_211028073277531_6176,NSR:Quay:72946,ATB:ServiceJourney:46_211028073288980_6064,1
NSR:Quay:71209,ATB:ServiceJourney:2_220111130701487_7050,NSR:Quay:71209,ATB:ServiceJourney:40_210927153338402_7041,1
NSR:Quay:71209,ATB:ServiceJourney:2_220111130701489_7052,NSR:Quay:71209,ATB:ServiceJourney:40_211220096146323_7043,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105893779_87,NSR:Quay:74649,ATB:ServiceJourney:311_220103105898201_21,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105893777_89,NSR:Quay:74649,ATB:ServiceJourney:311_220125140238601_67,1
NSR:Quay:74649,ATB:ServiceJourney:310_220125140233923_1009,NSR:Quay:74649,ATB:ServiceJourney:311_220103105896393_9,1
NSR:Quay:71209,ATB:ServiceJourney:2_220111130701459_7038,NSR:Quay:71209,ATB:ServiceJourney:40_211220096146312_7029,1
NSR:Quay:74649,ATB:ServiceJourney:310_220125140233920_1003,NSR:Quay:74649,ATB:ServiceJourney:311_220125140238574_7,1
NSR:Quay:71209,ATB:ServiceJourney:2_220111130701461_7040,NSR:Quay:71209,ATB:ServiceJourney:40_210927153338394_7031,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105893805_7001,NSR:Quay:74649,ATB:ServiceJourney:311_220103105899321_7001,1
NSR:Quay:74649,ATB:ServiceJourney:310_220103105893800_6019,NSR:Quay:74649,ATB:ServiceJourney:311_220103105899352_6015,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276952_6048,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149703_6018,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276955_6054,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286885_6020,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276958_6060,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149705_6022,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276961_6066,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286887_6024,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276967_6078,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286889_6028,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276970_6084,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149709_6030,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276973_6090,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286891_6032,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276976_6096,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149711_6034,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276979_6102,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286893_6036,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276982_6108,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149713_6038,1
NSR:Quay:71982,ATB:ServiceJourney:2_211028073277450_6014,NSR:Quay:71982,ATB:ServiceJourney:74_211028073288492_6002,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276927_246,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286830_72,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276929_6002,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149650_6002,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276932_6008,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286832_6004,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276934_6012,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286878_6006,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276937_6018,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149698_6008,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276940_6024,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149699_6010,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276943_6030,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286881_6012,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276946_6036,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149701_6014,1
NSR:Quay:75607,ATB:ServiceJourney:1_211028073276949_6042,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286883_6016,1
NSR:Quay:71982,ATB:ServiceJourney:2_210927153332305_76,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340011_20,1
NSR:Quay:71982,ATB:ServiceJourney:2_210927153349710_112,NSR:Quay:71982,ATB:ServiceJourney:74_210927153351186_30,1
NSR:Quay:71982,ATB:ServiceJourney:2_210927153332287_60,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340013_16,1
NSR:Quay:71982,ATB:ServiceJourney:2_210927153332296_68,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340009_18,1
NSR:Quay:71982,ATB:ServiceJourney:2_211220096140155_14,NSR:Quay:71982,ATB:ServiceJourney:73_211220096151286_4,1
